"","PlayerID","Age","Gender","PlayTimeHours","InGamePurchases","GameDifficulty","SessionsPerWeek","AvgSessionDurationMinutes","PlayerLevel","AchievementsUnlocked","EngagementLevel","Location_USA","Location_Europe","Location_Asia","Location_Other","Genre_Strategy","Genre_Sports","Genre_Action","Genre_RPG","Genre_Simulation"
"2888",41885,44,1,0.887282005,0,1,6,119,44,23,1,0,1,0,0,0,0,1,0,0
"2889",41886,37,1,22.06269361,0,0,5,155,52,27,1,1,0,0,0,0,1,0,0,0
"2890",41887,42,0,0.926723596,0,0,10,123,1,31,1,1,0,0,0,1,0,0,0,0
"2891",41888,15,0,0.405427826,0,1,6,88,90,28,1,1,0,0,0,0,0,0,1,0
"2892",41889,22,1,18.78289174,0,0,5,53,75,37,1,1,0,0,0,0,0,0,0,1
"2893",41890,29,0,6.672682773,0,1,3,43,65,32,0,1,0,0,0,1,0,0,0,0
"2894",41891,48,1,10.9180672,1,1,10,29,4,22,0,0,0,1,0,0,0,0,0,1
"2895",41892,33,0,6.464130236,0,2,18,163,11,36,2,1,0,0,0,0,0,0,0,1
"2896",41893,44,1,17.87358696,0,0,10,136,96,3,0,0,1,0,0,1,0,0,0,0
"2897",41894,24,1,9.78038117,0,0,1,77,35,17,0,0,0,1,0,1,0,0,0,0
"2898",41895,41,0,13.80074508,0,1,12,66,31,45,1,1,0,0,0,0,0,0,0,1
"2899",41896,34,1,17.6686971,0,0,10,153,85,22,2,1,0,0,0,0,0,0,0,1
"2900",41897,39,0,9.327179727,0,1,8,21,22,11,0,0,1,0,0,1,0,0,0,0
"2901",41898,23,0,1.819571528,0,0,10,40,76,30,1,0,0,1,0,0,0,0,1,0
"2902",41899,48,1,21.12180515,0,1,13,165,58,33,2,0,1,0,0,0,1,0,0,0
"2903",41900,35,0,10.24378329,1,2,1,31,31,15,0,0,1,0,0,1,0,0,0,0
"2904",41901,38,1,12.60187833,0,2,9,79,88,11,1,0,0,1,0,1,0,0,0,0
"2905",41902,21,1,23.37140093,0,2,11,147,77,45,1,0,1,0,0,0,1,0,0,0
"2906",41903,18,0,6.762693716,0,1,13,156,92,16,2,1,0,0,0,1,0,0,0,0
"2907",41904,22,0,3.346096945,0,1,5,74,94,5,1,0,0,1,0,0,0,1,0,0
"2908",41905,27,0,15.77780645,0,2,19,136,31,25,2,1,0,0,0,0,1,0,0,0
"2909",41906,35,0,7.207543507,0,0,15,115,59,34,2,0,1,0,0,0,0,0,1,0
"2910",41907,49,0,20.47156486,0,0,3,146,37,44,1,0,1,0,0,1,0,0,0,0
"2911",41908,19,1,20.94635011,0,2,19,13,94,48,1,0,1,0,0,1,0,0,0,0
"2912",41909,22,1,2.355154931,0,0,12,43,12,44,1,1,0,0,0,0,0,0,1,0
"2913",41910,16,1,23.6122899,0,0,0,156,57,8,1,0,0,1,0,0,0,0,1,0
"2914",41911,38,0,18.28232444,0,1,9,126,24,45,1,1,0,0,0,0,0,0,1,0
"2915",41912,30,0,1.471307737,0,1,18,170,27,17,2,0,0,0,1,0,0,1,0,0
"2916",41913,18,1,23.72376362,0,1,7,121,87,3,1,0,1,0,0,0,0,1,0,0
"2917",41914,44,1,1.118190591,0,0,12,147,1,39,2,0,0,1,0,1,0,0,0,0
"2918",41915,44,1,3.461775923,0,1,15,60,87,23,1,0,0,1,0,0,1,0,0,0
"2919",41916,49,1,6.121715743,0,0,18,57,18,7,1,0,0,0,1,0,1,0,0,0
"2920",41917,27,1,15.1722296,0,0,3,112,55,16,1,0,1,0,0,0,0,0,0,1
"2921",41918,25,1,21.72496648,0,0,11,84,82,33,1,1,0,0,0,0,0,0,0,1
"2922",41919,33,0,5.737402867,0,0,17,74,10,25,2,1,0,0,0,1,0,0,0,0
"2923",41920,32,0,8.939324824,0,1,14,75,24,44,1,1,0,0,0,0,0,0,1,0
"2924",41921,31,0,3.065026217,1,0,17,84,63,43,2,1,0,0,0,0,0,0,0,1
"2925",41922,25,0,13.63146484,0,1,16,150,83,12,2,1,0,0,0,0,0,0,0,1
"2926",41923,29,1,18.069197,0,2,6,166,47,14,1,0,0,0,1,0,0,1,0,0
"2927",41924,22,0,11.35845915,0,0,10,43,99,11,1,0,1,0,0,0,0,0,1,0
"2928",41925,43,1,6.951437885,0,2,3,176,79,45,1,0,0,0,1,1,0,0,0,0
"2929",41926,31,1,7.394293162,0,1,19,106,17,35,2,1,0,0,0,0,0,0,1,0
"2930",41927,40,1,20.12932372,0,1,18,117,34,13,2,1,0,0,0,1,0,0,0,0
"2931",41928,19,1,19.53603001,0,0,16,35,95,48,1,1,0,0,0,1,0,0,0,0
"2932",41929,18,1,16.20466698,0,1,19,109,17,1,2,1,0,0,0,0,0,1,0,0
"2933",41930,38,1,14.09468508,0,1,0,24,64,34,0,0,1,0,0,0,0,0,0,1
"2934",41931,25,0,5.334063611,0,1,15,65,3,17,1,1,0,0,0,1,0,0,0,0
"2935",41932,44,0,20.45199557,0,0,6,148,87,27,1,1,0,0,0,1,0,0,0,0
"2936",41933,49,1,14.11882889,0,1,11,157,6,2,2,0,0,0,1,1,0,0,0,0
"2937",41934,47,1,20.69366612,0,2,12,49,95,8,1,0,0,0,1,1,0,0,0,0
"2938",41935,35,0,4.840395391,0,0,4,53,18,25,0,1,0,0,0,0,0,0,1,0
"2939",41936,19,1,15.07703402,0,1,14,61,8,24,1,1,0,0,0,0,0,0,1,0
"2940",41937,19,1,16.37675946,0,0,11,157,34,28,2,0,1,0,0,0,0,1,0,0
"2941",41938,35,1,12.29625473,0,1,12,60,70,3,1,1,0,0,0,0,1,0,0,0
"2942",41939,39,0,0.642570598,0,0,19,135,80,3,2,0,0,1,0,0,0,0,0,1
"2943",41940,24,0,10.85444128,0,1,9,90,82,6,1,0,1,0,0,1,0,0,0,0
"2944",41941,33,1,12.89692862,1,0,3,126,83,22,2,0,1,0,0,0,1,0,0,0
"2945",41942,46,1,14.68551428,0,1,3,24,5,23,0,0,0,0,1,0,1,0,0,0
"2946",41943,32,1,8.207159893,0,1,17,121,98,49,2,1,0,0,0,0,1,0,0,0
"2947",41944,48,1,20.46225075,0,0,16,72,96,25,1,0,0,1,0,1,0,0,0,0
"2948",41945,29,1,14.12144581,1,1,19,150,95,8,2,0,0,1,0,0,0,0,0,1
"2949",41946,38,1,22.53523075,0,0,9,168,70,27,2,1,0,0,0,0,0,0,0,1
"2950",41947,19,1,14.25199836,0,1,14,88,52,1,1,1,0,0,0,1,0,0,0,0
"2951",41948,46,1,14.91264823,0,1,14,121,41,19,1,0,1,0,0,0,0,1,0,0
"2952",41949,23,1,19.86296581,0,1,16,12,37,7,0,1,0,0,0,0,0,1,0,0
"2953",41950,19,0,19.51475574,0,1,14,163,29,8,2,0,1,0,0,0,1,0,0,0
"2954",41951,19,1,11.64989714,0,0,6,108,4,44,1,1,0,0,0,1,0,0,0,0
"2955",41952,48,1,1.030720356,1,1,16,37,64,17,2,0,0,1,0,0,0,1,0,0
"2956",41953,21,0,18.7477335,0,2,17,114,1,19,2,0,1,0,0,0,0,0,1,0
"2957",41954,40,1,17.3930708,0,0,10,114,86,5,1,0,1,0,0,0,0,0,0,1
"2958",41955,15,1,22.07496376,0,0,1,123,55,28,0,1,0,0,0,0,0,0,1,0
"2959",41956,48,1,10.27761285,0,0,13,65,92,39,2,1,0,0,0,0,0,0,1,0
"2960",41957,40,1,15.01488689,0,2,4,51,67,14,0,0,1,0,0,0,0,1,0,0
"2961",41958,46,1,14.03879917,0,1,7,70,45,13,1,0,0,0,1,0,0,0,0,1
"2962",41959,26,1,10.4625638,0,2,17,50,47,21,1,0,1,0,0,0,0,0,1,0
"2963",41960,20,1,13.63759417,0,0,6,23,46,20,0,1,0,0,0,0,0,0,0,1
"2964",41961,34,0,10.46209729,1,0,3,58,13,20,0,0,0,0,1,0,0,0,1,0
"2965",41962,33,1,4.285969547,1,0,10,69,77,7,1,0,0,1,0,0,0,0,0,1
"2966",41963,30,0,12.62749517,0,1,0,29,49,40,0,0,0,1,0,1,0,0,0,0
"2967",41964,18,0,3.777496572,0,0,12,34,19,16,1,0,1,0,0,0,0,1,0,0
"2968",41965,46,0,15.45921738,0,0,10,165,22,45,2,0,0,1,0,1,0,0,0,0
"2969",41966,32,1,18.26340475,0,0,1,12,63,14,0,1,0,0,0,0,0,0,0,1
"2970",41967,19,0,3.766989748,0,1,7,32,92,33,1,0,0,1,0,0,0,1,0,0
"2971",41968,20,0,6.11084567,0,0,2,120,11,36,0,0,1,0,0,0,0,1,0,0
"2972",41969,28,1,6.248313082,0,2,3,23,98,14,1,0,0,0,1,0,1,0,0,0
"2973",41970,32,0,6.48004184,0,1,5,87,73,34,1,1,0,0,0,1,0,0,0,0
"2974",41971,24,1,19.20442419,0,0,18,34,40,18,0,1,0,0,0,0,0,0,1,0
"2975",41972,37,1,8.881713982,1,1,16,136,81,40,2,0,0,1,0,0,0,1,0,0
"2976",41973,32,1,10.44685623,0,1,18,119,66,14,2,0,0,0,1,0,0,0,1,0
"2977",41974,18,1,23.64645782,0,2,13,157,26,42,2,1,0,0,0,1,0,0,0,0
"2978",41975,46,0,16.58151814,0,0,5,124,33,25,1,1,0,0,0,0,1,0,0,0
"2979",41976,20,1,6.500289234,0,2,7,14,65,39,0,0,1,0,0,0,0,1,0,0
"2980",41977,40,0,6.195748632,0,0,19,12,25,34,0,0,0,1,0,0,1,0,0,0
"2981",41978,20,1,0.399751675,1,0,16,139,17,28,2,0,1,0,0,0,1,0,0,0
"2982",41979,49,1,2.979806075,0,1,11,131,41,29,2,0,0,0,1,0,0,0,0,1
"2983",41980,19,0,14.60805599,0,1,4,122,62,38,1,0,0,1,0,0,1,0,0,0
"2984",41981,28,1,23.99104153,0,0,19,108,68,21,2,0,1,0,0,0,0,0,1,0
"2985",41982,16,0,16.39944132,1,0,4,144,92,19,1,1,0,0,0,0,1,0,0,0
"2986",41983,27,0,9.089794635,0,0,14,35,61,30,1,0,0,1,0,0,0,0,0,1
"2987",41984,19,1,22.76430824,0,0,16,130,17,10,2,0,1,0,0,1,0,0,0,0
"2988",41985,33,1,4.701352864,0,0,15,48,97,16,1,0,0,1,0,0,0,1,0,0
"2989",41986,34,1,12.81954016,0,1,16,99,91,47,2,0,1,0,0,1,0,0,0,0
"2990",41987,36,0,19.34962267,1,0,8,116,54,20,1,0,0,1,0,0,0,0,0,1
"2991",41988,45,0,19.70347498,0,1,11,161,99,7,2,1,0,0,0,0,0,0,1,0
"2992",41989,18,1,22.2778365,0,0,5,43,91,32,1,0,0,0,1,0,0,1,0,0
"2993",41990,17,1,0.846870855,0,0,14,168,89,13,2,0,0,1,0,0,0,0,1,0
"2994",41991,39,1,23.38461049,1,2,19,101,28,11,2,0,1,0,0,1,0,0,0,0
"2995",41992,18,1,6.929212073,0,2,19,165,62,47,2,0,1,0,0,0,0,1,0,0
"2996",41993,21,0,0.777565262,0,0,2,93,26,37,0,0,1,0,0,0,0,0,1,0
"2997",41994,21,1,23.94396451,0,0,13,101,7,35,1,1,0,0,0,0,0,1,0,0
"2998",41995,39,1,21.28622369,1,0,17,28,62,23,1,1,0,0,0,1,0,0,0,0
"2999",41996,29,0,4.375762257,1,0,18,168,99,47,2,1,0,0,0,0,0,0,1,0
"3000",41997,21,0,5.865039182,0,0,12,100,49,19,1,1,0,0,0,0,0,1,0,0
"3001",41998,18,1,17.41555705,0,0,5,69,59,30,1,1,0,0,0,0,0,1,0,0
"3002",41999,48,1,22.6773214,0,1,13,88,57,11,1,0,1,0,0,0,0,0,1,0
"3003",42000,33,0,16.67352712,0,1,14,114,34,20,2,0,0,0,1,1,0,0,0,0
"3004",42001,41,0,6.962818155,1,0,9,91,64,2,1,0,0,0,1,0,0,0,0,1
"3005",42002,19,1,14.49654085,1,0,3,141,15,26,1,0,0,1,0,0,0,1,0,0
"3006",42003,27,1,1.44586472,0,1,14,79,20,25,2,1,0,0,0,0,0,0,1,0
"3007",42004,28,0,5.756245907,0,0,5,178,57,1,1,1,0,0,0,0,0,0,1,0
"3008",42005,44,1,22.63891506,0,0,8,89,8,18,1,1,0,0,0,0,0,0,1,0
"3009",42006,24,1,6.880691669,0,0,0,131,17,48,0,0,0,1,0,0,0,0,0,1
"3010",42007,46,0,8.500725349,0,0,1,166,68,34,0,0,0,1,0,0,1,0,0,0
"3011",42008,15,0,12.45570593,0,1,0,163,86,2,0,1,0,0,0,0,0,0,1,0
"3012",42009,38,0,7.428916803,0,0,17,27,35,16,0,0,1,0,0,0,0,0,0,1
"3013",42010,43,0,2.82090319,1,1,16,76,82,26,1,0,1,0,0,0,1,0,0,0
"3014",42011,21,0,10.94228677,0,1,14,69,16,35,1,1,0,0,0,0,0,0,0,1
"3015",42012,45,1,0.649098502,0,0,7,94,82,37,1,0,1,0,0,0,0,0,1,0
"3016",42013,31,0,8.570930088,0,0,1,162,25,6,0,0,0,0,1,0,0,1,0,0
"3017",42014,44,0,6.313566986,0,0,10,20,81,29,1,1,0,0,0,0,0,0,1,0
"3018",42015,39,1,15.07664852,0,2,19,151,39,14,2,1,0,0,0,0,0,0,0,1
"3019",42016,42,0,4.015039228,0,0,0,64,43,31,0,1,0,0,0,0,0,0,1,0
"3020",42017,21,0,16.85201871,0,1,12,143,77,25,2,1,0,0,0,1,0,0,0,0
"3021",42018,49,1,9.873331609,0,1,15,78,5,17,1,1,0,0,0,0,0,0,0,1
"3022",42019,34,0,11.96756253,0,1,5,69,8,20,1,0,0,0,1,0,0,0,0,1
"3023",42020,28,1,8.79408184,1,1,19,117,99,10,2,0,0,1,0,0,0,0,1,0
"3024",42021,44,1,3.44584124,1,1,1,47,94,22,0,0,1,0,0,0,0,0,0,1
"3025",42022,15,1,3.141962689,0,1,14,61,92,29,1,0,1,0,0,0,0,0,0,1
"3026",42023,39,1,4.078127417,0,2,2,90,81,46,1,0,1,0,0,0,0,0,0,1
"3027",42024,48,0,15.32987834,0,2,19,10,46,18,0,1,0,0,0,0,0,0,1,0
"3028",42025,22,1,6.863749092,0,2,17,116,14,22,2,1,0,0,0,0,0,0,1,0
"3029",42026,34,0,14.84580835,0,0,11,179,83,48,2,0,1,0,0,0,0,0,1,0
"3030",42027,44,0,5.16186763,0,0,1,11,88,17,0,1,0,0,0,0,0,0,1,0
"3031",42028,18,1,17.59919405,1,0,6,80,83,4,1,0,1,0,0,0,1,0,0,0
"3032",42029,35,1,5.921894338,1,0,16,59,55,28,1,0,0,1,0,0,0,1,0,0
"3033",42030,41,1,21.1912104,0,1,9,107,39,37,1,0,1,0,0,0,0,0,1,0
"3034",42031,24,0,14.1614499,0,0,15,126,33,34,2,0,0,1,0,0,0,0,0,1
"3035",42032,37,1,7.707203649,0,0,5,138,38,11,1,0,0,1,0,0,0,0,0,1
"3036",42033,47,1,22.65073168,1,0,9,111,63,25,1,0,1,0,0,1,0,0,0,0
"3037",42034,25,1,3.212484884,0,0,6,33,41,16,0,1,0,0,0,0,0,0,1,0
"3038",42035,33,0,23.1457475,0,0,4,126,43,32,1,0,1,0,0,0,0,1,0,0
"3039",42036,25,1,1.267346974,0,0,1,42,83,22,1,0,1,0,0,0,1,0,0,0
"3040",42037,18,0,13.97523004,0,1,2,136,85,1,0,0,0,0,1,0,0,1,0,0
"3041",42038,37,1,19.05601144,1,2,19,141,16,27,2,0,1,0,0,1,0,0,0,0
"3042",42039,19,1,18.14343501,0,1,12,179,60,27,0,1,0,0,0,0,0,1,0,0
"3043",42040,19,1,16.77583691,0,2,14,151,60,12,2,0,0,0,1,0,0,0,1,0
"3044",42041,32,0,0.681722254,0,0,10,54,27,4,1,1,0,0,0,1,0,0,0,0
"3045",42042,31,0,7.610149591,0,0,19,22,19,18,1,0,0,1,0,0,0,0,0,1
"3046",42043,17,1,7.43288306,0,0,15,37,86,8,1,0,1,0,0,0,0,0,1,0
"3047",42044,22,0,1.649973989,0,0,2,113,29,24,0,0,0,1,0,0,0,0,1,0
"3048",42045,37,1,18.27221705,1,0,0,101,65,35,0,1,0,0,0,1,0,0,0,0
"3049",42046,37,1,5.616466381,1,1,18,100,43,27,2,0,1,0,0,0,1,0,0,0
"3050",42047,16,1,23.03744806,0,2,8,84,46,38,1,1,0,0,0,0,0,0,1,0
"3051",42048,35,1,15.82209394,0,0,2,117,33,4,0,1,0,0,0,0,0,0,1,0
"3052",42049,38,1,15.15435776,1,2,4,123,32,2,1,1,0,0,0,0,1,0,0,0
"3053",42050,34,0,2.261314048,0,0,1,39,65,5,0,0,1,0,0,0,0,1,0,0
"3054",42051,41,1,4.933592435,0,1,7,18,74,46,0,0,1,0,0,1,0,0,0,0
"3055",42052,21,0,8.030567532,0,1,8,85,26,43,1,1,0,0,0,0,1,0,0,0
"3056",42053,47,1,6.584076851,0,0,10,64,55,26,1,0,1,0,0,0,0,1,0,0
"3057",42054,43,1,7.291345143,0,0,13,93,35,3,1,1,0,0,0,0,1,0,0,0
"3058",42055,24,1,6.902760346,1,0,14,47,64,42,1,0,1,0,0,0,0,0,1,0
"3059",42056,24,0,16.96981938,0,1,16,169,29,38,2,0,1,0,0,0,0,1,0,0
"3060",42057,26,1,15.84248805,1,1,10,16,59,22,0,1,0,0,0,0,0,1,0,0
"3061",42058,17,0,0.177101082,0,0,14,125,30,37,2,0,0,1,0,0,0,0,1,0
"3062",42059,17,1,4.389808148,1,0,15,58,70,11,1,1,0,0,0,0,0,0,0,1
"3063",42060,27,1,18.23913512,1,2,11,174,34,10,2,0,1,0,0,0,0,0,0,1
"3064",42061,45,0,13.25151941,1,1,16,85,73,18,0,0,1,0,0,1,0,0,0,0
"3065",42062,41,0,7.684114522,1,0,10,50,72,18,0,0,0,0,1,0,0,0,0,1
"3066",42063,20,0,20.64008026,0,0,12,122,3,42,2,1,0,0,0,0,1,0,0,0
"3067",42064,41,0,11.97961695,1,2,15,140,35,18,2,0,1,0,0,0,0,0,1,0
"3068",42065,49,0,13.26792499,0,0,1,98,73,24,0,0,0,1,0,0,1,0,0,0
"3069",42066,23,1,18.02222262,0,2,0,65,9,6,0,0,1,0,0,0,0,1,0,0
"3070",42067,20,1,11.93374734,0,0,1,80,1,25,2,1,0,0,0,1,0,0,0,0
"3071",42068,20,0,3.521997917,1,0,10,108,59,24,1,1,0,0,0,0,1,0,0,0
"3072",42069,40,0,3.964709794,0,1,9,34,66,29,1,0,0,1,0,0,0,0,0,1
"3073",42070,33,0,19.76304588,0,0,16,103,70,41,2,0,0,1,0,0,0,0,1,0
"3074",42071,30,1,18.93110359,0,2,14,174,98,21,2,1,0,0,0,0,0,0,0,1
"3075",42072,37,0,0.427856139,0,0,13,52,45,17,1,0,0,1,0,0,0,0,1,0
"3076",42073,25,1,13.40048936,0,0,19,18,93,40,1,1,0,0,0,0,0,0,0,1
"3077",42074,30,0,9.785281434,0,2,0,133,4,28,0,0,1,0,0,0,0,0,0,1
"3078",42075,43,0,2.628135541,0,0,7,64,34,41,1,1,0,0,0,1,0,0,0,0
"3079",42076,34,1,11.86685857,0,0,1,64,63,27,0,1,0,0,0,0,1,0,0,0
"3080",42077,35,1,22.56652031,1,0,15,86,62,20,1,0,0,0,1,0,0,0,1,0
"3081",42078,42,0,11.37243284,0,1,14,127,12,17,2,0,0,1,0,0,0,0,0,1
"3082",42079,47,1,14.68566281,0,0,2,40,49,14,0,0,0,1,0,0,0,0,0,1
"3083",42080,40,0,21.97305163,0,0,14,151,3,41,2,0,1,0,0,0,0,0,0,1
"3084",42081,24,0,5.14262898,0,0,9,139,30,34,1,0,1,0,0,0,0,1,0,0
"3085",42082,48,1,10.47232423,0,1,8,73,82,14,1,0,0,1,0,0,0,1,0,0
"3086",42083,23,1,5.782509456,0,0,0,27,93,49,0,1,0,0,0,0,0,0,0,1
"3087",42084,25,1,23.81595098,1,2,12,113,46,45,2,1,0,0,0,0,0,1,0,0
"3088",42085,24,1,0.521548398,1,0,14,60,88,26,1,0,0,1,0,0,1,0,0,0
"3089",42086,21,0,20.39761362,1,2,6,75,25,3,1,1,0,0,0,1,0,0,0,0
"3090",42087,30,0,9.772613325,0,0,19,25,96,17,1,0,1,0,0,0,1,0,0,0
"3091",42088,40,1,23.51046484,0,2,11,55,30,46,1,0,0,0,1,0,0,0,0,1
"3092",42089,46,1,11.22024141,1,2,19,133,99,1,2,0,0,0,1,0,1,0,0,0
"3093",42090,45,1,15.25510026,0,2,10,24,53,17,0,1,0,0,0,0,1,0,0,0
"3094",42091,46,0,13.6572166,0,0,7,37,21,25,0,0,0,0,1,0,0,0,0,1
"3095",42092,26,0,2.565624068,0,0,10,171,16,36,2,1,0,0,0,0,1,0,0,0
"3096",42093,41,1,22.78231511,1,2,8,89,98,27,1,1,0,0,0,0,0,0,0,1
"3097",42094,36,0,15.03451823,0,1,2,118,19,2,0,0,1,0,0,0,0,0,1,0
"3098",42095,29,0,6.847151377,0,2,13,117,22,28,2,0,0,1,0,0,1,0,0,0
"3099",42096,22,0,7.957090724,0,1,16,21,58,15,1,1,0,0,0,1,0,0,0,0
"3100",42097,18,1,0.76939825,0,1,15,163,31,46,2,1,0,0,0,0,0,1,0,0
"3101",42098,22,0,5.249157606,0,1,18,73,9,3,1,0,1,0,0,0,1,0,0,0
"3102",42099,37,0,10.22823968,0,2,17,50,8,43,1,1,0,0,0,0,0,1,0,0
"3103",42100,30,1,6.243594159,1,2,13,169,2,26,2,1,0,0,0,1,0,0,0,0
"3104",42101,48,0,4.819349121,1,1,15,155,73,22,2,0,1,0,0,0,1,0,0,0
"3105",42102,36,0,14.79896818,0,1,10,149,71,47,2,0,0,1,0,0,0,1,0,0
"3106",42103,37,1,13.59527652,0,0,14,132,19,47,2,0,1,0,0,0,1,0,0,0
"3107",42104,19,1,21.37946887,1,0,14,175,22,29,2,0,1,0,0,0,1,0,0,0
"3108",42105,21,1,12.46162731,0,0,5,165,11,33,1,1,0,0,0,1,0,0,0,0
"3109",42106,40,0,13.25656588,0,1,3,97,43,42,1,1,0,0,0,0,0,1,0,0
"3110",42107,42,1,6.092453941,0,2,7,93,97,46,1,0,1,0,0,0,0,1,0,0
"3111",42108,18,1,21.59576656,0,0,12,102,69,42,1,1,0,0,0,0,0,1,0,0
"3112",42109,46,1,23.31495934,0,2,13,115,14,11,2,1,0,0,0,0,0,0,0,1
"3113",42110,23,1,11.65334248,0,0,15,19,84,1,0,0,1,0,0,0,1,0,0,0
"3114",42111,40,0,1.764563516,0,0,14,101,7,40,1,0,0,0,1,0,1,0,0,0
"3115",42112,25,1,6.534068645,0,0,12,71,54,35,1,1,0,0,0,0,0,0,1,0
"3116",42113,34,0,0.258178587,1,1,7,74,4,2,1,1,0,0,0,1,0,0,0,0
"3117",42114,29,0,4.522148716,0,0,13,170,72,13,2,1,0,0,0,1,0,0,0,0
"3118",42115,49,0,0.315516996,1,0,18,75,63,13,1,0,1,0,0,0,0,0,0,1
"3119",42116,23,0,15.48802323,0,0,19,61,80,13,1,0,1,0,0,0,0,1,0,0
"3120",42117,47,1,19.88877961,0,1,19,124,42,38,1,1,0,0,0,0,1,0,0,0
"3121",42118,25,0,20.8324223,1,1,6,37,49,22,0,0,1,0,0,0,0,1,0,0
"3122",42119,36,1,6.254933637,0,2,13,107,97,18,2,0,0,1,0,0,0,1,0,0
"3123",42120,20,0,13.22944425,0,0,18,46,39,5,1,0,1,0,0,0,0,0,0,1
"3124",42121,35,0,16.84339429,0,0,9,51,53,11,1,0,0,1,0,1,0,0,0,0
"3125",42122,26,0,17.47454172,0,1,0,73,17,2,0,1,0,0,0,0,0,0,0,1
"3126",42123,21,1,0.866412914,0,2,18,149,97,28,2,0,1,0,0,0,0,1,0,0
"3127",42124,16,1,5.446348133,0,2,11,116,94,8,1,0,0,1,0,0,0,1,0,0
"3128",42125,38,0,9.107057858,0,0,9,70,18,27,1,0,1,0,0,0,0,0,0,1
"3129",42126,40,1,6.470540754,1,1,9,60,72,44,1,1,0,0,0,0,1,0,0,0
"3130",42127,39,0,18.71737535,0,2,17,20,26,48,1,0,0,1,0,0,0,0,0,1
"3131",42128,34,0,3.642729152,0,1,4,89,52,22,2,1,0,0,0,1,0,0,0,0
"3132",42129,16,0,22.06411973,0,0,5,44,83,19,0,0,0,1,0,0,0,0,1,0
"3133",42130,49,1,20.62638292,0,1,15,37,48,25,1,1,0,0,0,1,0,0,0,0
"3134",42131,47,1,12.42177831,0,0,9,59,9,1,2,0,1,0,0,1,0,0,0,0
"3135",42132,31,1,19.73944258,0,2,7,172,48,47,1,1,0,0,0,0,0,0,1,0
"3136",42133,36,0,9.204481403,1,0,1,121,78,12,0,0,0,0,1,0,0,0,1,0
"3137",42134,15,1,3.985568156,0,0,3,10,91,31,0,0,0,1,0,0,0,0,1,0
"3138",42135,44,0,7.536841147,0,0,5,168,31,22,2,0,1,0,0,1,0,0,0,0
"3139",42136,20,1,0.150978578,0,1,14,90,76,38,1,0,0,1,0,0,0,0,0,1
"3140",42137,28,1,23.4315175,1,0,1,86,92,7,0,1,0,0,0,1,0,0,0,0
"3141",42138,47,0,18.57759495,0,0,19,159,47,6,2,0,1,0,0,0,0,0,0,1
"3142",42139,20,1,0.033610096,0,2,13,167,18,18,2,0,0,1,0,0,0,0,0,1
"3143",42140,40,1,19.84446171,0,0,19,85,91,44,2,0,1,0,0,0,0,0,0,1
"3144",42141,38,1,4.313141178,0,1,11,46,28,46,1,0,1,0,0,0,1,0,0,0
"3145",42142,47,1,22.27679824,1,1,4,68,17,1,0,0,1,0,0,0,0,1,0,0
"3146",42143,22,1,4.797040238,0,2,16,177,6,38,0,1,0,0,0,0,0,1,0,0
"3147",42144,48,1,5.105290942,1,1,6,139,93,1,1,0,1,0,0,0,1,0,0,0
"3148",42145,48,1,22.46011219,0,2,8,144,14,13,1,1,0,0,0,0,1,0,0,0
"3149",42146,38,0,11.78891088,0,0,9,22,56,35,0,0,0,1,0,0,1,0,0,0
"3150",42147,16,1,2.309895138,0,2,11,175,53,30,2,0,0,0,1,0,0,0,1,0
"3151",42148,22,1,13.40960075,0,0,8,82,87,34,1,1,0,0,0,0,0,1,0,0
"3152",42149,39,1,14.60363915,0,2,18,23,34,16,1,0,0,1,0,1,0,0,0,0
"3153",42150,44,0,16.19601313,0,1,5,165,37,17,1,0,0,1,0,0,0,0,0,1
"3154",42151,46,1,10.46035779,0,2,17,64,89,26,1,1,0,0,0,0,1,0,0,0
"3155",42152,44,0,18.2725817,0,1,0,61,9,15,1,0,1,0,0,0,0,1,0,0
"3156",42153,21,1,17.15761288,1,0,19,131,29,7,2,0,0,1,0,0,1,0,0,0
"3157",42154,38,0,0.182313951,0,0,17,37,34,29,1,0,1,0,0,1,0,0,0,0
"3158",42155,23,1,9.508629428,0,0,7,147,45,47,1,0,1,0,0,1,0,0,0,0
"3159",42156,30,0,8.91880778,0,2,9,107,37,16,1,0,0,0,1,0,0,0,0,1
"3160",42157,16,0,22.89015915,0,1,18,36,85,37,1,0,0,1,0,0,0,0,0,1
"3161",42158,49,1,0.7879231,0,2,17,138,22,17,2,0,1,0,0,0,0,0,1,0
"3162",42159,48,1,6.431497414,0,0,5,59,53,3,0,0,1,0,0,0,1,0,0,0
"3163",42160,36,1,2.313558653,0,0,15,92,26,4,1,1,0,0,0,0,0,0,0,1
"3164",42161,33,1,0.398951296,0,2,4,20,34,26,0,0,0,1,0,0,0,0,1,0
"3165",42162,35,0,14.27388151,0,0,14,89,83,17,1,1,0,0,0,0,0,0,0,1
"3166",42163,26,1,17.21626945,0,0,15,16,44,37,0,1,0,0,0,0,0,1,0,0
"3167",42164,25,0,8.6716212,0,2,15,47,64,41,1,1,0,0,0,0,0,0,0,1
"3168",42165,33,1,20.43001885,0,0,15,63,88,10,1,1,0,0,0,0,0,1,0,0
"3169",42166,20,1,1.162164109,0,2,2,114,46,4,0,0,0,1,0,0,0,0,1,0
