"","PlayerID","Age","Gender","PlayTimeHours","InGamePurchases","GameDifficulty","SessionsPerWeek","AvgSessionDurationMinutes","PlayerLevel","AchievementsUnlocked","EngagementLevel","Location_USA","Location_Europe","Location_Asia","Location_Other","Genre_Strategy","Genre_Sports","Genre_Action","Genre_RPG","Genre_Simulation"
"3504",27502,49,1,9.723523684,0,1,9,40,54,17,1,0,0,1,0,0,0,0,0,1
"3505",27503,43,0,8.760378855,0,0,10,11,22,23,0,1,0,0,0,0,0,0,1,0
"3506",27504,35,0,23.58987877,0,1,8,65,11,2,1,0,0,0,1,1,0,0,0,0
"3507",27505,21,0,13.50545589,0,1,18,76,44,16,1,0,1,0,0,0,1,0,0,0
"3508",27506,26,1,21.14143601,0,2,2,72,9,0,0,1,0,0,0,1,0,0,0,0
"3509",27507,38,1,4.672541841,0,0,19,94,26,26,2,0,0,0,1,0,0,1,0,0
"3510",27508,46,1,13.01014135,1,0,7,75,91,37,1,0,0,0,1,0,0,0,0,1
"3511",27509,41,0,11.65892733,0,0,1,90,76,9,0,0,0,1,0,0,0,0,0,1
"3512",27510,46,1,9.364306966,0,2,12,141,36,29,2,0,1,0,0,0,0,0,1,0
"3513",27511,46,1,11.7854727,0,2,7,107,93,40,1,1,0,0,0,0,0,0,0,1
"3514",27512,46,1,5.802129694,0,2,10,137,73,0,1,1,0,0,0,0,0,0,0,1
"3515",27513,40,1,19.03783329,0,0,19,135,91,4,2,0,0,0,1,0,0,0,0,1
"3516",27514,25,0,14.57826611,0,1,4,164,89,37,1,1,0,0,0,0,1,0,0,0
"3517",27515,32,0,2.850449941,1,2,12,46,89,13,1,0,1,0,0,0,1,0,0,0
"3518",27516,19,0,11.62117294,0,1,17,132,1,26,2,0,0,1,0,0,0,1,0,0
"3519",27517,30,0,22.64121109,1,2,14,153,95,16,2,0,0,1,0,0,0,1,0,0
"3520",27518,25,1,22.55887456,0,0,14,30,61,42,1,0,1,0,0,0,1,0,0,0
"3521",27519,49,1,23.75585878,0,0,2,60,19,18,0,1,0,0,0,0,1,0,0,0
"3522",27520,25,1,5.312337069,0,0,16,138,65,8,2,1,0,0,0,1,0,0,0,0
"3523",27521,37,1,19.28265513,0,0,3,155,82,28,1,1,0,0,0,0,0,1,0,0
"3524",27522,48,1,14.22270855,0,0,2,151,57,31,1,0,0,1,0,0,0,0,1,0
"3525",27523,31,0,18.5054756,0,1,2,138,30,29,0,1,0,0,0,0,1,0,0,0
"3526",27524,24,0,15.559284,0,0,3,50,78,48,1,0,0,1,0,0,1,0,0,0
"3527",27525,32,0,5.720918972,0,1,16,22,79,23,1,1,0,0,0,0,0,0,0,1
"3528",27526,22,1,2.230403569,0,0,13,172,87,44,2,1,0,0,0,0,0,1,0,0
"3529",27527,40,1,11.72402641,0,0,7,95,39,20,1,1,0,0,0,0,1,0,0,0
"3530",27528,17,0,9.282579184,0,0,18,164,53,34,1,1,0,0,0,0,0,1,0,0
"3531",27529,38,0,9.912567611,1,0,15,14,77,29,1,0,0,1,0,0,0,0,0,1
"3532",27530,17,1,13.90946632,0,0,10,71,49,25,1,0,1,0,0,0,0,1,0,0
"3533",27531,16,1,18.45359267,0,1,0,64,34,21,0,1,0,0,0,0,0,1,0,0
"3534",27532,49,1,17.43605795,0,1,5,150,1,7,1,1,0,0,0,0,0,1,0,0
"3535",27533,31,0,11.4496141,0,1,18,22,22,43,1,0,0,1,0,0,0,1,0,0
"3536",27534,23,1,12.75938328,0,2,4,62,74,33,1,0,1,0,0,0,0,0,1,0
"3537",27535,36,1,13.97655014,0,1,14,164,71,46,2,1,0,0,0,0,0,1,0,0
"3538",27536,45,0,18.19008847,0,0,6,166,77,47,1,1,0,0,0,0,0,0,1,0
"3539",27537,48,0,21.13784994,0,2,17,169,39,28,2,0,1,0,0,0,1,0,0,0
"3540",27538,38,1,12.6408657,0,1,7,154,25,39,1,1,0,0,0,0,1,0,0,0
"3541",27539,23,1,20.71667842,1,0,7,101,40,12,1,1,0,0,0,0,0,0,1,0
"3542",27540,16,0,22.41486914,0,2,18,108,91,7,2,1,0,0,0,0,1,0,0,0
"3543",27541,35,1,4.774675051,1,0,14,117,21,5,2,0,0,1,0,1,0,0,0,0
"3544",27542,48,1,11.1807753,1,1,17,68,69,42,1,0,0,0,1,0,0,0,0,1
"3545",27543,41,0,7.920705119,1,2,15,11,56,9,0,1,0,0,0,0,0,0,0,1
"3546",27544,21,0,3.388697857,0,0,4,153,40,25,1,0,1,0,0,0,0,0,0,1
"3547",27545,36,1,6.340398904,0,1,7,170,98,12,2,1,0,0,0,0,0,0,0,1
"3548",27546,18,0,9.87655696,1,1,16,117,65,3,2,1,0,0,0,0,1,0,0,0
"3549",27547,28,1,12.4787463,0,0,15,71,19,2,1,0,1,0,0,0,0,0,0,1
"3550",27548,48,0,12.32689516,0,2,14,168,60,16,2,0,0,1,0,0,0,1,0,0
"3551",27549,37,0,7.894280654,0,0,7,44,95,49,1,0,1,0,0,0,0,0,1,0
"3552",27550,39,0,22.8619648,0,1,10,37,43,32,1,0,0,1,0,0,1,0,0,0
"3553",27551,15,0,1.256291441,0,1,13,122,66,13,2,0,0,1,0,0,0,0,0,1
"3554",27552,29,0,18.34962032,0,1,17,90,4,22,2,1,0,0,0,0,1,0,0,0
"3555",27553,46,0,22.10580251,0,1,17,139,31,7,2,0,1,0,0,0,0,0,0,1
"3556",27554,28,1,18.5111167,0,0,2,131,83,26,1,1,0,0,0,1,0,0,0,0
"3557",27555,35,1,3.020237122,0,2,7,67,70,7,1,0,0,1,0,1,0,0,0,0
"3558",27556,21,1,20.85883031,0,0,10,30,97,13,1,1,0,0,0,0,1,0,0,0
"3559",27557,35,1,7.224906191,1,1,4,52,24,27,0,1,0,0,0,1,0,0,0,0
"3560",27558,26,1,5.761282334,0,1,4,127,72,44,1,0,1,0,0,0,0,1,0,0
"3561",27559,29,1,22.60795428,0,0,4,23,60,39,0,0,1,0,0,0,0,1,0,0
"3562",27560,29,0,11.99337177,0,1,9,143,73,8,1,0,1,0,0,0,0,0,1,0
"3563",27561,31,1,10.66740152,0,1,14,152,21,7,1,1,0,0,0,1,0,0,0,0
"3564",27562,48,1,6.013795585,1,1,6,166,47,46,1,1,0,0,0,0,1,0,0,0
"3565",27563,49,1,12.54882093,0,0,6,160,47,21,1,0,0,0,1,0,1,0,0,0
"3566",27564,28,1,11.88305939,0,0,15,32,19,6,1,0,1,0,0,1,0,0,0,0
"3567",27565,19,0,8.458115686,0,1,5,133,21,8,0,0,1,0,0,0,0,0,1,0
"3568",27566,44,1,8.100727583,0,0,10,19,6,0,0,0,0,1,0,0,0,0,0,1
"3569",27567,18,1,6.492834233,0,0,12,56,85,31,1,1,0,0,0,0,0,0,0,1
"3570",27568,29,0,17.50528147,0,0,19,111,61,4,2,0,1,0,0,0,0,0,0,1
"3571",27569,49,1,21.16563215,0,1,13,60,15,24,0,1,0,0,0,0,0,0,1,0
"3572",27570,24,1,14.35706759,0,0,8,28,93,5,0,1,0,0,0,1,0,0,0,0
"3573",27571,16,1,12.90893593,0,1,4,141,83,29,1,0,1,0,0,0,1,0,0,0
"3574",27572,38,1,17.89302172,0,0,4,113,45,6,1,1,0,0,0,0,0,0,1,0
"3575",27573,42,0,13.85572759,0,0,5,162,8,7,1,0,0,1,0,0,0,0,1,0
"3576",27574,36,1,7.417478933,0,2,18,140,29,14,2,0,1,0,0,0,0,1,0,0
"3577",27575,46,1,10.42765623,0,2,7,92,22,18,1,1,0,0,0,0,0,1,0,0
"3578",27576,45,1,9.779457438,0,0,18,113,34,37,2,0,0,1,0,1,0,0,0,0
"3579",27577,33,1,10.00515644,0,0,4,20,8,22,0,0,1,0,0,0,1,0,0,0
"3580",27578,35,1,14.47630018,0,2,2,107,51,6,0,0,1,0,0,0,0,0,0,1
"3581",27579,17,1,12.76884048,0,0,8,45,51,20,1,0,1,0,0,0,0,0,0,1
"3582",27580,20,1,1.017505799,0,2,1,178,96,45,1,1,0,0,0,0,0,0,0,1
"3583",27581,46,0,2.231057824,0,0,7,178,68,23,1,1,0,0,0,0,0,0,0,1
"3584",27582,16,0,0.075195753,1,1,12,18,8,39,0,1,0,0,0,1,0,0,0,0
"3585",27583,38,1,21.46834499,1,0,9,159,55,20,2,1,0,0,0,1,0,0,0,0
"3586",27584,41,0,9.407634504,1,0,9,86,48,21,1,1,0,0,0,0,0,1,0,0
"3587",27585,23,0,11.25389224,1,0,11,158,54,38,2,0,1,0,0,0,0,0,0,1
"3588",27586,27,0,0.47628929,0,2,14,66,62,23,1,1,0,0,0,0,0,0,0,1
"3589",27587,28,1,9.75689289,0,1,14,134,71,5,2,1,0,0,0,0,1,0,0,0
"3590",27588,25,0,16.22315289,0,2,13,33,29,31,1,0,0,1,0,0,0,0,0,1
"3591",27589,28,0,6.133033205,0,2,8,153,83,43,2,1,0,0,0,1,0,0,0,0
"3592",27590,30,0,15.44456345,0,0,2,153,95,17,1,1,0,0,0,0,0,1,0,0
"3593",27591,24,0,1.923923236,0,2,9,49,84,41,1,0,1,0,0,0,0,0,1,0
"3594",27592,34,1,12.85044292,0,0,10,92,5,3,1,0,0,0,1,0,0,0,0,1
"3595",27593,30,1,23.38999652,0,0,11,22,39,3,0,1,0,0,0,0,0,0,0,1
"3596",27594,48,0,22.87549676,0,0,4,64,96,7,0,0,0,1,0,0,0,0,1,0
"3597",27595,30,1,19.59230161,0,0,8,56,61,46,1,0,1,0,0,0,0,0,1,0
"3598",27596,28,1,11.32668932,1,1,4,12,87,30,0,1,0,0,0,0,1,0,0,0
"3599",27597,42,1,0.438209427,1,0,1,111,55,20,0,1,0,0,0,1,0,0,0,0
"3600",27598,32,0,13.87658368,0,2,13,12,47,11,0,0,1,0,0,0,0,0,0,1
"3601",27599,40,1,2.238795314,0,0,13,13,69,40,2,0,0,1,0,0,0,0,1,0
"3602",27600,21,0,5.056787733,0,2,13,45,93,6,1,1,0,0,0,0,0,1,0,0
"3603",27601,48,0,14.38373912,0,2,4,67,79,1,0,1,0,0,0,0,0,0,1,0
"3604",27602,21,1,9.343377278,0,0,6,82,1,0,1,1,0,0,0,0,0,0,1,0
"3605",27603,47,0,2.913046548,1,0,18,26,49,6,1,0,0,0,1,1,0,0,0,0
"3606",27604,49,1,4.969033168,0,0,4,24,75,18,0,0,1,0,0,0,0,0,0,1
"3607",27605,35,1,7.667464043,0,2,0,171,11,29,0,1,0,0,0,0,0,0,1,0
"3608",27606,42,0,20.69738935,1,1,2,15,34,13,0,1,0,0,0,0,0,0,1,0
"3609",27607,46,1,22.37376648,1,2,8,155,19,12,0,1,0,0,0,0,0,0,0,1
"3610",27608,30,1,23.82836569,0,2,5,152,60,6,1,1,0,0,0,1,0,0,0,0
"3611",27609,24,1,20.54891187,1,1,13,16,96,25,0,0,0,0,1,0,0,0,0,1
"3612",27610,37,0,23.18137506,0,1,15,107,25,36,2,0,0,0,1,1,0,0,0,0
"3613",27611,29,1,12.48907754,0,0,11,16,29,46,0,1,0,0,0,0,1,0,0,0
"3614",27612,20,1,12.24949463,1,2,14,106,36,3,2,1,0,0,0,0,0,0,0,1
"3615",27613,47,0,9.416795264,1,0,17,174,41,39,2,1,0,0,0,0,1,0,0,0
"3616",27614,26,1,7.226587555,1,0,13,47,92,5,1,1,0,0,0,1,0,0,0,0
"3617",27615,45,1,15.7341532,0,0,0,97,13,41,0,0,0,0,1,0,0,0,1,0
"3618",27616,24,0,19.13277321,0,1,16,77,28,14,1,0,0,1,0,0,0,1,0,0
"3619",27617,48,0,23.31635062,1,1,16,158,5,34,2,0,1,0,0,1,0,0,0,0
"3620",27618,24,0,15.21422972,0,2,10,63,58,37,1,0,0,0,1,0,0,0,1,0
"3621",27619,25,0,18.69645334,0,2,14,136,97,40,2,0,0,1,0,0,0,1,0,0
"3622",27620,28,1,7.349172047,0,0,2,164,76,26,1,1,0,0,0,0,1,0,0,0
"3623",27621,17,0,7.723068949,0,0,16,12,71,21,0,0,0,1,0,0,0,0,1,0
"3624",27622,47,1,0.769583227,0,2,5,82,89,13,1,0,1,0,0,0,0,0,0,1
"3625",27623,21,1,12.41020613,0,0,7,169,36,20,1,0,1,0,0,0,0,0,0,1
"3626",27624,18,1,15.41294138,1,2,18,169,89,42,2,0,0,1,0,0,0,0,0,1
"3627",27625,24,0,10.80438662,0,0,8,172,21,14,1,0,1,0,0,0,0,0,1,0
"3628",27626,29,1,7.550467369,1,2,14,175,32,44,2,1,0,0,0,1,0,0,0,0
"3629",27627,30,1,19.10118127,0,0,10,172,60,40,2,0,0,0,1,0,1,0,0,0
"3630",27628,18,1,15.42388754,0,0,6,58,31,38,1,1,0,0,0,0,0,0,1,0
"3631",27629,18,1,23.1606371,0,2,6,21,92,49,1,0,1,0,0,0,0,1,0,0
"3632",27630,41,0,9.343098484,0,1,5,150,53,42,1,0,0,1,0,0,0,0,1,0
"3633",27631,36,1,22.09382128,0,2,16,53,92,1,1,1,0,0,0,0,0,0,1,0
"3634",27632,36,1,22.63820549,0,0,12,127,1,12,2,1,0,0,0,0,1,0,0,0
"3635",27633,31,0,18.89640018,0,1,7,170,69,32,1,1,0,0,0,1,0,0,0,0
"3636",27634,48,0,14.70794305,0,0,15,25,22,43,1,0,0,1,0,1,0,0,0,0
"3637",27635,46,0,14.3940683,0,1,14,43,21,36,1,0,1,0,0,1,0,0,0,0
"3638",27636,20,1,23.23553916,1,2,19,85,47,41,2,1,0,0,0,1,0,0,0,0
"3639",27637,47,1,10.62851678,0,0,2,130,54,25,0,0,0,0,1,0,1,0,0,0
"3640",27638,22,0,11.49798265,0,2,15,57,12,33,1,1,0,0,0,0,0,1,0,0
"3641",27639,19,0,22.32608852,0,0,8,58,93,11,1,0,1,0,0,0,0,0,1,0
"3642",27640,19,1,21.91830767,0,0,7,68,11,34,1,0,1,0,0,0,0,0,0,1
"3643",27641,24,0,7.246707241,0,0,15,43,86,12,1,1,0,0,0,1,0,0,0,0
"3644",27642,21,1,18.5437154,0,2,17,28,4,23,1,0,0,1,0,0,1,0,0,0
"3645",27643,26,1,12.84926504,1,1,6,153,54,49,1,1,0,0,0,0,0,0,1,0
"3646",27644,44,1,16.91167142,1,1,5,136,25,2,1,1,0,0,0,1,0,0,0,0
"3647",27645,39,1,12.96592169,0,0,1,157,52,35,0,1,0,0,0,1,0,0,0,0
"3648",27646,42,1,9.012500144,0,1,9,42,84,44,1,0,0,1,0,0,0,0,1,0
"3649",27647,27,1,4.559277138,1,0,10,130,14,49,1,1,0,0,0,0,1,0,0,0
"3650",27648,36,1,7.728006464,0,0,8,159,86,6,1,1,0,0,0,1,0,0,0,0
"3651",27649,32,0,1.998929639,0,1,6,116,54,20,1,0,1,0,0,0,0,1,0,0
"3652",27650,41,1,6.403856164,0,1,7,170,19,7,1,1,0,0,0,0,0,0,1,0
"3653",27651,22,1,10.86190392,0,0,12,130,31,48,2,1,0,0,0,0,0,0,1,0
"3654",27652,20,0,11.91432854,0,2,7,62,38,31,1,0,1,0,0,0,1,0,0,0
"3655",27653,25,1,20.22488163,1,0,15,10,52,18,0,0,0,0,1,0,1,0,0,0
"3656",27654,43,1,1.599493008,0,2,18,57,24,2,1,0,0,1,0,1,0,0,0,0
"3657",27655,19,0,1.386348842,0,0,4,87,88,8,1,1,0,0,0,0,0,0,1,0
"3658",27656,21,1,7.050613854,0,0,5,36,16,22,0,0,1,0,0,0,0,0,1,0
"3659",27657,36,1,1.211083667,1,0,14,106,87,9,2,0,0,1,0,0,0,0,1,0
"3660",27658,18,1,0.432166076,0,1,12,92,45,16,1,1,0,0,0,0,0,0,1,0
"3661",27659,46,0,11.56624085,0,0,14,49,14,48,1,1,0,0,0,0,1,0,0,0
"3662",27660,33,0,13.2976603,0,0,0,124,97,18,0,0,0,1,0,0,1,0,0,0
"3663",27661,47,1,5.983384924,0,0,13,29,25,47,1,1,0,0,0,0,1,0,0,0
"3664",27662,15,1,22.68477593,0,1,2,113,81,48,1,0,1,0,0,0,0,0,1,0
"3665",27663,22,1,16.89144095,0,2,4,104,15,22,1,1,0,0,0,0,0,0,1,0
"3666",27664,46,1,1.87166268,0,2,8,137,92,47,1,1,0,0,0,0,0,0,1,0
"3667",27665,44,1,22.93943101,0,1,6,157,56,12,1,0,1,0,0,0,0,1,0,0
"3668",27666,42,0,14.80059258,1,1,1,82,70,7,0,0,1,0,0,0,1,0,0,0
"3669",27667,46,0,3.53659534,0,2,4,42,82,3,0,0,0,1,0,0,1,0,0,0
"3670",27668,39,0,2.117217666,1,1,5,157,14,33,1,0,0,1,0,0,0,0,0,1
"3671",27669,48,0,2.804816809,0,1,13,144,58,33,2,1,0,0,0,0,0,0,0,1
"3672",27670,47,1,12.30898835,0,2,6,117,46,26,1,1,0,0,0,0,1,0,0,0
"3673",27671,27,0,11.60240452,1,0,16,137,62,25,2,0,0,0,1,0,0,0,0,1
"3674",27672,39,0,20.93661485,1,1,16,98,61,31,2,0,1,0,0,0,0,1,0,0
"3675",27673,24,1,3.720976102,1,0,4,107,25,33,1,0,0,0,1,1,0,0,0,0
"3676",27674,45,1,6.1619648,0,2,2,138,16,18,0,1,0,0,0,0,1,0,0,0
"3677",27675,25,1,18.69132174,0,1,11,73,10,45,0,1,0,0,0,0,0,0,1,0
"3678",27676,39,0,11.67937737,0,1,15,96,35,36,2,0,0,1,0,0,0,1,0,0
"3679",27677,48,0,14.99266303,0,1,7,16,23,22,0,1,0,0,0,0,0,0,0,1
"3680",27678,34,0,9.91331046,0,1,0,123,18,47,0,0,1,0,0,0,0,1,0,0
"3681",27679,21,0,9.998561987,0,1,7,146,19,30,1,1,0,0,0,0,0,1,0,0
"3682",27680,47,1,23.47608832,0,0,11,160,8,34,2,1,0,0,0,0,1,0,0,0
"3683",27681,49,0,22.49128254,0,1,17,92,25,17,2,1,0,0,0,0,0,1,0,0
"3684",27682,43,0,16.01864093,0,0,5,140,80,29,1,1,0,0,0,0,0,1,0,0
"3685",27683,26,1,6.291247477,0,2,8,112,10,16,1,1,0,0,0,0,0,0,0,1
"3686",27684,19,0,18.9672821,1,0,8,22,18,24,0,1,0,0,0,0,0,1,0,0
"3687",27685,26,1,13.20543682,1,0,19,120,30,43,2,0,1,0,0,1,0,0,0,0
"3688",27686,43,0,15.14545393,1,2,16,149,63,32,2,1,0,0,0,1,0,0,0,0
"3689",27687,49,1,14.65408557,0,0,4,26,74,31,0,1,0,0,0,0,0,1,0,0
"3690",27688,34,0,0.842725,0,1,11,92,56,32,1,1,0,0,0,0,0,0,0,1
"3691",27689,15,1,4.00271741,0,0,10,62,98,15,1,1,0,0,0,0,0,0,0,1
"3692",27690,30,1,9.486140399,0,1,1,161,20,3,0,1,0,0,0,0,1,0,0,0
"3693",27691,44,1,1.492085598,1,2,11,164,60,30,2,1,0,0,0,1,0,0,0,0
"3694",27692,23,1,16.74790794,0,0,1,41,17,3,0,0,0,1,0,0,0,0,1,0
"3695",27693,24,1,5.344569257,0,1,17,152,40,2,2,0,0,0,1,0,0,0,1,0
"3696",27694,27,1,22.41375004,0,2,16,74,74,3,1,0,1,0,0,1,0,0,0,0
"3697",27695,34,0,21.2730638,0,0,16,93,8,45,2,0,0,1,0,1,0,0,0,0
"3698",27696,43,1,14.60128093,1,1,14,77,64,41,1,1,0,0,0,0,0,0,0,1
"3699",27697,18,1,5.498976354,0,0,19,142,22,35,2,0,1,0,0,1,0,0,0,0
"3700",27698,42,0,15.35244352,0,0,19,171,37,36,2,1,0,0,0,0,0,0,0,1
"3701",27699,27,0,3.612172513,0,0,0,102,82,27,2,0,0,0,1,0,0,0,0,1
"3702",27700,17,1,11.09321234,1,0,5,122,10,30,1,1,0,0,0,0,0,0,1,0
"3703",27701,33,1,7.351962355,1,2,8,95,36,5,1,0,1,0,0,0,1,0,0,0
"3704",27702,42,1,7.884270705,0,0,0,129,27,49,0,1,0,0,0,1,0,0,0,0
"3705",27703,33,1,6.910548647,0,1,15,19,21,24,0,1,0,0,0,0,1,0,0,0
"3706",27704,31,1,6.619234196,0,0,0,65,30,46,0,0,0,1,0,0,0,1,0,0
"3707",27705,32,0,11.8584285,0,2,16,87,6,36,1,1,0,0,0,0,0,0,1,0
"3708",27706,32,1,8.397858848,0,0,6,15,78,46,0,1,0,0,0,1,0,0,0,0
"3709",27707,37,1,6.010123146,0,2,12,158,17,16,2,0,0,0,1,1,0,0,0,0
"3710",27708,23,1,5.3967445,0,2,14,161,60,48,2,1,0,0,0,0,1,0,0,0
"3711",27709,43,1,18.81067014,0,2,4,35,87,48,1,0,0,1,0,0,0,1,0,0
"3712",27710,43,0,2.611216742,0,2,6,176,42,43,1,0,0,0,1,0,0,0,0,1
"3713",27711,16,0,9.084751638,1,1,17,89,87,32,2,0,0,1,0,0,1,0,0,0
"3714",27712,31,0,18.25017237,0,1,19,154,9,20,2,1,0,0,0,0,0,0,1,0
"3715",27713,45,1,4.444693309,0,0,18,106,19,49,2,1,0,0,0,0,0,1,0,0
"3716",27714,42,0,8.217501264,0,0,2,151,33,36,1,1,0,0,0,0,1,0,0,0
"3717",27715,44,0,0.526626343,0,1,3,159,19,44,1,0,1,0,0,1,0,0,0,0
"3718",27716,49,1,18.20115135,1,2,11,159,20,4,2,1,0,0,0,0,1,0,0,0
"3719",27717,34,0,18.8325495,0,1,4,151,94,39,1,1,0,0,0,0,0,0,1,0
"3720",27718,30,1,13.31959586,0,2,8,42,18,26,1,0,1,0,0,0,0,0,1,0
"3721",27719,48,0,15.38557288,0,1,13,76,27,18,1,0,1,0,0,0,0,0,1,0
"3722",27720,28,1,5.089602138,0,0,14,52,70,19,1,0,1,0,0,0,1,0,0,0
"3723",27721,40,1,16.04569922,1,0,4,158,35,28,2,0,1,0,0,0,0,0,1,0
"3724",27722,34,1,20.18489146,0,0,19,106,86,36,2,0,1,0,0,0,0,0,0,1
"3725",27723,38,0,4.557340592,0,0,14,76,39,29,1,1,0,0,0,0,0,0,1,0
"3726",27724,32,1,18.09039447,0,0,0,93,88,0,0,0,0,0,1,0,0,1,0,0
"3727",27725,23,1,15.81801044,0,0,8,61,64,19,1,0,0,1,0,1,0,0,0,0
"3728",27726,33,0,10.23509284,0,0,19,42,64,10,1,1,0,0,0,0,1,0,0,0
"3729",27727,34,0,0.03795169,1,2,13,144,37,40,2,1,0,0,0,0,1,0,0,0
"3730",27728,44,1,19.78677212,0,1,12,114,73,16,2,0,0,1,0,0,0,0,1,0
"3731",27729,40,1,8.265579453,1,2,4,60,80,49,0,0,0,1,0,0,1,0,0,0
"3732",27730,45,0,1.431621097,0,0,6,30,25,18,0,1,0,0,0,0,1,0,0,0
"3733",27731,49,0,17.99317906,0,2,3,67,79,4,0,0,1,0,0,0,0,1,0,0
"3734",27732,17,0,21.93750682,0,2,14,167,52,43,2,0,1,0,0,0,1,0,0,0
"3735",27733,43,0,8.713518596,0,0,8,10,51,27,0,1,0,0,0,1,0,0,0,0
"3736",27734,20,1,13.71258299,0,2,4,102,19,47,2,0,0,1,0,0,1,0,0,0
"3737",27735,15,0,10.06611152,1,0,7,96,48,37,1,1,0,0,0,0,0,1,0,0
"3738",27736,38,1,7.44933428,0,1,4,93,70,28,1,0,0,0,1,0,0,0,0,1
"3739",27737,48,1,20.30677394,0,1,5,13,73,43,0,1,0,0,0,0,0,0,0,1
"3740",27738,21,1,1.886885722,0,2,18,22,48,7,1,0,0,0,1,0,1,0,0,0
"3741",27739,25,0,5.0971907,0,2,17,175,63,27,2,1,0,0,0,0,0,1,0,0
"3742",27740,25,1,4.102119124,0,0,15,76,88,22,1,1,0,0,0,0,0,0,0,1
"3743",27741,34,0,21.85298337,1,1,0,63,16,6,0,0,1,0,0,0,0,1,0,0
"3744",27742,30,1,19.17076948,0,1,15,14,65,20,0,0,1,0,0,0,0,0,0,1
"3745",27743,19,0,18.02987829,0,0,18,89,48,17,2,1,0,0,0,0,0,1,0,0
"3746",27744,38,1,23.51113006,0,1,7,156,18,46,1,0,0,1,0,0,1,0,0,0
"3747",27745,44,0,3.536705006,1,2,17,128,28,11,2,0,0,1,0,0,0,0,0,1
"3748",27746,44,0,10.80785854,0,1,8,45,86,16,1,1,0,0,0,0,0,0,1,0
"3749",27747,47,1,17.97476535,0,0,7,89,68,26,1,0,1,0,0,0,1,0,0,0
"3750",27748,34,0,16.59818798,0,1,3,137,39,15,0,0,0,1,0,0,1,0,0,0
"3751",27749,36,0,4.158842694,0,1,3,102,5,12,0,0,0,1,0,0,0,1,0,0
"3752",27750,35,1,17.89476677,0,0,15,144,55,32,2,0,0,1,0,0,1,0,0,0
"3753",27751,41,1,10.69544906,0,2,2,110,72,20,0,1,0,0,0,0,0,0,0,1
"3754",27752,49,0,19.99354363,0,2,17,36,32,35,1,0,0,1,0,0,1,0,0,0
"3755",27753,20,1,3.741090984,0,1,7,162,80,40,1,0,1,0,0,0,1,0,0,0
"3756",27754,46,1,15.8144371,0,0,2,37,36,15,1,0,1,0,0,0,0,1,0,0
"3757",27755,30,0,1.7028568,0,0,8,125,99,36,1,0,0,0,1,0,1,0,0,0
"3758",27756,42,1,3.689988135,0,0,8,133,34,24,1,0,1,0,0,1,0,0,0,0
"3759",27757,30,0,12.43013435,0,1,16,152,48,43,2,0,0,1,0,1,0,0,0,0
"3760",27758,41,1,5.106254998,1,0,13,51,65,34,1,0,0,1,0,0,0,0,0,1
"3761",27759,17,1,12.83729858,0,0,1,27,65,32,0,1,0,0,0,0,0,1,0,0
"3762",27760,35,0,16.99417385,0,1,5,77,73,36,1,1,0,0,0,0,0,0,0,1
"3763",27761,44,0,15.53401634,0,0,15,96,63,5,2,0,1,0,0,0,1,0,0,0
"3764",27762,36,1,18.93305466,0,0,9,178,75,40,2,0,1,0,0,0,0,1,0,0
"3765",27763,33,1,6.511477238,0,2,11,86,55,6,1,0,0,0,1,0,0,0,1,0
"3766",27764,45,1,22.79160149,0,1,18,58,30,22,1,0,1,0,0,0,0,1,0,0
"3767",27765,34,0,10.10169402,0,2,4,98,69,44,1,0,0,0,1,0,1,0,0,0
"3768",27766,33,1,2.285516299,0,2,15,101,9,29,2,1,0,0,0,1,0,0,0,0
"3769",27767,16,1,17.5695572,1,0,15,39,72,23,1,0,0,1,0,0,1,0,0,0
"3770",27768,41,0,15.7257235,1,0,12,171,86,15,2,0,1,0,0,1,0,0,0,0
"3771",27769,22,0,8.709187531,0,0,17,95,91,44,2,1,0,0,0,0,0,1,0,0
"3772",27770,41,0,11.78913158,0,1,19,130,97,13,2,1,0,0,0,0,1,0,0,0
"3773",27771,29,1,19.37835046,0,2,16,31,40,18,1,0,0,0,1,0,0,0,0,1
"3774",27772,26,1,17.69987367,0,0,1,125,82,40,0,0,0,0,1,0,0,1,0,0
"3775",27773,28,1,2.771344674,1,0,18,70,5,32,0,1,0,0,0,0,1,0,0,0
"3776",27774,21,0,4.223147532,0,2,4,168,27,26,1,1,0,0,0,0,0,1,0,0
"3777",27775,31,1,10.24523802,0,0,14,130,81,33,2,0,0,1,0,0,0,1,0,0
"3778",27776,40,1,12.33371628,0,1,2,112,60,9,0,1,0,0,0,0,1,0,0,0
"3779",27777,34,1,22.7078622,0,0,12,87,14,32,1,0,0,0,1,0,0,1,0,0
"3780",27778,24,0,2.498962163,1,2,15,102,1,17,2,1,0,0,0,0,0,0,1,0
"3781",27779,33,0,7.166426935,0,0,2,77,26,7,2,1,0,0,0,0,1,0,0,0
"3782",27780,32,0,11.09883472,0,0,0,129,40,31,0,1,0,0,0,0,0,0,1,0
"3783",27781,44,1,23.94046925,1,0,14,93,66,1,1,0,0,1,0,1,0,0,0,0
"3784",27782,44,0,18.07235498,0,0,10,38,25,33,1,0,0,0,1,0,0,1,0,0
"3785",27783,39,1,20.96849957,0,2,6,120,90,19,1,1,0,0,0,1,0,0,0,0
